 ,Area,StdDev,Min,Max,Perim.,Circ.,AR,Round,Solidity
4985,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
4986,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
4987,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
4988,145.644,0,255,255,56.626,0.571,1.576,0.634,0.609
4989,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
4990,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
4991,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
4992,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
4993,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
4994,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
4995,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
4996,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
4997,72.822,0,255,255,49.393,0.375,4.446,0.225,0.538
4998,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
4999,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5000,83.225,0,255,255,40.270,0.645,2.787,0.359,0.800
5001,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5002,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5003,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5004,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5005,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5006,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5007,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5008,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5009,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5010,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5011,62.419,0,255,255,35.708,0.615,3.003,0.333,0.750
5012,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5013,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5014,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5015,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5016,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5017,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5018,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5019,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5020,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5021,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5022,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5023,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5024,93.628,0,255,255,55.843,0.377,2.371,0.422,0.529
5025,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5026,62.419,0,255,255,31.147,0.809,2.237,0.447,0.857
5027,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
5028,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5029,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5030,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5031,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5032,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5033,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5034,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5035,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5036,52.016,0,255,255,29.258,0.764,2.610,0.383,0.769
5037,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5038,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5039,31.209,0,255,255,22.807,0.754,2.702,0.370,0.667
5040,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5041,145.644,0,255,255,78.650,0.296,2.129,0.470,0.491
5042,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5043,72.822,0,255,255,46.721,0.419,2.581,0.387,0.538
5044,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5045,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5046,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5047,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5048,72.822,0,255,255,40.270,0.564,1.163,0.860,0.609
5049,135.241,0,255,255,79.433,0.269,2.016,0.496,0.473
5050,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5051,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5052,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5053,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5054,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5055,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5056,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5057,114.434,0,255,255,63.077,0.361,1.325,0.755,0.629
5058,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5059,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5060,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5061,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5062,72.822,0,255,255,36.491,0.687,2.921,0.342,0.636
5063,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5064,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5065,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5066,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5067,83.225,0,255,255,45.614,0.503,1.783,0.561,0.552
5068,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5069,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5070,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5071,83.225,0,255,255,48.610,0.443,4.312,0.232,0.727
5072,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5073,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5074,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5075,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5076,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5077,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5078,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5079,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5080,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5081,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5082,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5083,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5084,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5085,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5086,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5087,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5088,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5089,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5090,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5091,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5092,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5093,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5094,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5095,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
5096,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5097,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5098,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5099,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5100,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5101,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5102,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5103,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
5104,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5105,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5106,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5107,72.822,0,255,255,33.819,0.800,2.123,0.471,0.875
5108,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5109,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5110,83.225,0,255,255,36.491,0.785,1.265,0.791,0.762
5111,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5112,62.419,0,255,255,46.721,0.359,3.133,0.319,0.600
5113,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5114,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5115,52.016,0,255,255,29.258,0.764,2.610,0.383,0.769
5116,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5117,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5118,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5119,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5120,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5121,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5122,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5123,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
5124,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5125,62.419,0,255,255,40.270,0.484,3.827,0.261,0.632
5126,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5127,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5128,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5129,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5130,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5131,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
5132,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5133,83.225,0,255,255,31.147,1.000,2.000,0.500,1.000
5134,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5135,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
5136,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5137,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5138,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5139,52.016,0,255,255,31.930,0.641,3.053,0.328,0.625
5140,62.419,0,255,255,42.942,0.425,1.112,0.899,0.600
5141,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5142,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5143,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5144,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5145,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5146,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5147,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5148,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5149,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5150,52.016,0,255,255,31.930,0.641,3.211,0.311,0.625
5151,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5152,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5153,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5154,135.241,0,255,255,72.200,0.326,1.791,0.558,0.464
5155,114.434,0,255,255,51.282,0.547,2.541,0.394,0.710
5156,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5157,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5158,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5159,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5160,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5161,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5162,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5163,52.016,0,255,255,31.147,0.674,2.749,0.364,0.769
5164,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5165,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5166,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5167,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5168,62.419,0,255,255,29.258,0.916,2.237,0.447,0.857
5169,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5170,62.419,0,255,255,35.708,0.615,3.254,0.307,0.750
5171,93.628,0,255,255,40.270,0.726,1.180,0.847,0.692
5172,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5173,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5174,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5175,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5176,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5177,93.628,0,255,255,63.077,0.296,1.589,0.629,0.514
5178,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
5179,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5180,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5181,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
5182,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5183,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5184,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5185,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5186,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5187,104.031,0,255,255,56.626,0.408,2.309,0.433,0.526
5188,135.241,0,255,255,83.212,0.245,2.150,0.465,0.464
5189,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
5190,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5191,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5192,72.822,0,255,255,36.491,0.687,2.281,0.438,0.609
5193,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5194,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5195,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5196,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5197,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5198,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5199,93.628,0,255,255,49.393,0.482,1.020,0.980,0.643
5200,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5201,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5202,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5203,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5204,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5205,72.822,0,255,255,49.393,0.375,1.261,0.793,0.538
5206,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
5207,52.016,0,255,255,33.819,0.572,2.422,0.413,0.714
5208,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5209,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5210,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5211,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5212,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5213,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5214,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5215,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5216,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5217,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5218,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5219,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5220,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5221,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5222,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5223,41.612,0,255,255,31.147,0.539,3.493,0.286,0.667
5224,41.612,0,255,255,31.147,0.539,3.493,0.286,0.667
5225,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5226,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5227,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5228,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5229,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5230,72.822,0,255,255,38.380,0.621,2.212,0.452,0.700
5231,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5232,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5233,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5234,72.822,0,255,255,33.819,0.800,2.408,0.415,0.737
5235,62.419,0,255,255,33.819,0.686,2.464,0.406,0.667
5236,135.241,0,255,255,80.540,0.262,1.709,0.585,0.578
5237,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5238,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5239,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5240,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5241,104.031,0,255,255,63.077,0.329,2.090,0.479,0.526
5242,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5243,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5244,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5245,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5246,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5247,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5248,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5249,93.628,0,255,255,47.503,0.521,1.033,0.968,0.643
5250,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5251,114.434,0,255,255,52.065,0.530,1.186,0.844,0.688
5252,31.209,0,255,255,24.696,0.643,2.702,0.370,0.667
5253,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5254,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5255,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5256,72.822,0,255,255,33.819,0.800,2.123,0.471,0.875
5257,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5258,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5259,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5260,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5261,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5262,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5263,72.822,0,255,255,33.819,0.800,2.408,0.415,0.737
5264,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5265,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5266,83.225,0,255,255,49.393,0.429,3.511,0.285,0.640
5267,135.241,0,255,255,67.638,0.371,2.057,0.486,0.591
5268,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5269,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5270,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5271,93.628,0,255,255,55.843,0.377,2.525,0.396,0.581
5272,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5273,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5274,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5275,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5276,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5277,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5278,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5279,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5280,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5281,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5282,52.016,0,255,255,33.819,0.572,3.211,0.311,0.625
5283,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5284,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5285,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5286,62.419,0,255,255,40.270,0.484,1.597,0.626,0.632
5287,114.434,0,255,255,63.077,0.361,1.937,0.516,0.500
5288,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5289,104.031,0,255,255,51.282,0.497,4.150,0.241,0.645
5290,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5291,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5292,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5293,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5294,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5295,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5296,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
5297,41.612,0,255,255,24.696,0.857,2.000,0.500,0.800
5298,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5299,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5300,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5301,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5302,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5303,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5304,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5305,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5306,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5307,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5308,72.822,0,255,255,33.819,0.800,2.339,0.427,0.778
5309,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5310,62.419,0,255,255,36.491,0.589,2.558,0.391,0.571
5311,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5312,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5313,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5314,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5315,83.225,0,255,255,31.147,1.000,2.000,0.500,1.000
5316,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5317,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5318,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5319,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5320,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5321,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5322,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5323,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5324,52.016,0,255,255,31.147,0.674,2.610,0.383,0.769
5325,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5326,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5327,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5328,41.612,0,255,255,27.368,0.698,2.530,0.395,0.615
5329,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5330,135.241,0,255,255,72.200,0.326,1.670,0.599,0.619
5331,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5332,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5333,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5334,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5335,72.822,0,255,255,33.819,0.800,2.408,0.415,0.737
5336,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5337,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5338,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5339,104.031,0,255,255,49.393,0.536,1.102,0.908,0.714
5340,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5341,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5342,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5343,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5344,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5345,41.612,0,255,255,26.586,0.740,4.000,0.250,1.000
5346,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5347,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5348,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5349,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5350,41.612,0,255,255,29.258,0.611,2.530,0.395,0.615
5351,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5352,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5353,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5354,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5355,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5356,62.419,0,255,255,33.819,0.686,2.335,0.428,0.750
5357,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5358,114.434,0,255,255,69.528,0.297,1.803,0.555,0.524
5359,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5360,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5361,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5362,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5363,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5364,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5365,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5366,52.016,0,255,255,31.930,0.641,3.053,0.328,0.625
5367,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5368,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5369,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5370,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5371,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5372,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5373,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5374,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5375,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5376,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5377,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5378,52.016,0,255,255,24.696,1.000,1.553,0.644,0.909
5379,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5380,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5381,135.241,0,255,255,83.212,0.245,1.438,0.695,0.481
5382,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5383,72.822,0,255,255,33.819,0.800,1.895,0.528,0.737
5384,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5385,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5386,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5387,41.612,0,255,255,18.246,1.000,1.000,1.000,1.000
5388,93.628,0,255,255,44.831,0.585,1.433,0.698,0.692
5389,83.225,0,255,255,50.175,0.415,1.339,0.747,0.533
5390,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5391,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5392,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5393,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5394,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5395,20.806,0,255,255,13.684,1.000,2.000,0.500,1.000
5396,145.644,0,255,255,72.200,0.351,1.976,0.506,0.583
5397,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5398,31.209,0,255,255,18.246,1.000,1.464,0.683,0.857
5399,52.016,0,255,255,22.807,1.000,1.553,0.644,0.909
5400,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5401,72.822,0,255,255,49.393,0.375,1.261,0.793,0.538
5402,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5403,124.837,0,255,255,56.626,0.489,1.643,0.608,0.600
5404,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5405,10.403,0,255,255,9.123,1.000,1.000,1.000,1.000
5406,20.806,0,255,255,15.574,1.000,2.000,0.500,1.000
5407,114.434,0,255,255,61.187,0.384,1.863,0.537,0.564
