 ,Area,StdDev,Min,Max,Perim.,Circ.,AR,Round,Solidity
436,88.398,0,255,255,33.426,0.994,1.403,0.713,0.909
437,101.657,0,255,255,33.936,1.000,1.235,0.809,0.885
438,48.619,0,255,255,27.990,0.780,1.581,0.633,0.733
439,44.199,0,255,255,25.017,0.887,1.921,0.521,0.800
440,119.337,0,255,255,39.373,0.967,1.175,0.851,0.871
441,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
442,101.657,0,255,255,36.400,0.964,1.149,0.870,0.902
443,114.917,0,255,255,36.910,1.000,1.131,0.884,0.881
444,119.337,0,255,255,38.141,1.000,1.059,0.945,0.885
445,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
446,92.818,0,255,255,35.168,0.943,1.352,0.740,0.840
447,114.917,0,255,255,38.141,0.993,1.271,0.787,0.867
448,83.978,0,255,255,35.168,0.853,1.124,0.890,0.844
449,97.238,0,255,255,35.168,0.988,1.113,0.898,0.880
450,83.978,0,255,255,32.195,1.000,1.344,0.744,0.884
451,106.077,0,255,255,36.400,1.000,1.253,0.798,0.889
452,35.359,0,255,255,30.963,0.463,1.319,0.758,0.615
453,106.077,0,255,255,36.910,0.978,1.156,0.865,0.842
454,101.657,0,255,255,33.936,1.000,1.241,0.806,0.885
455,13.260,0,255,255,11.893,1.000,1.464,0.683,0.857
456,35.359,0,255,255,24.507,0.740,2.232,0.448,0.889
457,83.978,0,255,255,32.195,1.000,1.159,0.863,0.864
458,83.978,0,255,255,32.195,1.000,1.391,0.719,0.884
459,114.917,0,255,255,37.631,1.000,1.283,0.779,0.929
460,53.039,0,255,255,29.732,0.754,1.314,0.761,0.774
461,75.138,0,255,255,30.453,1.000,1.276,0.784,0.919
462,114.917,0,255,255,38.141,0.993,1.093,0.915,0.867
463,83.978,0,255,255,32.195,1.000,1.139,0.878,0.864
464,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
465,106.077,0,255,255,36.400,1.000,1.076,0.929,0.889
466,110.497,0,255,255,38.141,0.954,1.144,0.874,0.847
467,123.757,0,255,255,39.373,1.000,1.122,0.892,0.889
468,101.657,0,255,255,36.400,0.964,1.305,0.766,0.885
469,79.558,0,255,255,30.453,1.000,1.248,0.801,0.947
470,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
471,97.238,0,255,255,33.936,1.000,1.160,0.862,0.863
472,101.657,0,255,255,36.400,0.964,1.149,0.870,0.902
473,39.779,0,255,255,20.302,1.000,1.000,1.000,1.000
474,48.619,0,255,255,28.712,0.741,2.858,0.350,0.957
475,70.718,0,255,255,32.195,0.857,1.519,0.658,0.842
476,83.978,0,255,255,35.168,0.853,1.150,0.869,0.792
477,88.398,0,255,255,32.195,1.000,1.282,0.780,0.909
478,101.657,0,255,255,35.168,1.000,1.314,0.761,0.885
479,119.337,0,255,255,39.373,0.967,1.276,0.784,0.885
480,110.497,0,255,255,36.400,1.000,1.177,0.849,0.926
481,106.077,0,255,255,36.400,1.000,1.076,0.929,0.889
482,83.978,0,255,255,30.963,1.000,1.161,0.861,0.884
483,92.818,0,255,255,33.936,1.000,1.355,0.738,0.857
484,97.238,0,255,255,35.168,0.988,1.204,0.830,0.880
485,110.497,0,255,255,37.631,0.981,1.123,0.891,0.909
486,97.238,0,255,255,35.168,0.988,1.147,0.872,0.863
487,114.917,0,255,255,39.373,0.932,1.246,0.803,0.881
488,83.978,0,255,255,31.685,1.000,1.273,0.785,0.974
489,70.718,0,255,255,41.114,0.526,1.281,0.780,0.727
490,101.657,0,255,255,36.910,0.938,1.163,0.860,0.821
491,75.138,0,255,255,30.963,0.985,1.288,0.776,0.829
492,106.077,0,255,255,36.400,1.000,1.272,0.786,0.906
493,83.978,0,255,255,32.195,1.000,1.159,0.863,0.864
494,92.818,0,255,255,35.168,0.943,1.516,0.660,0.840
495,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
496,101.657,0,255,255,36.400,0.964,1.063,0.941,0.868
497,119.337,0,255,255,38.141,1.000,1.207,0.829,0.885
498,110.497,0,255,255,36.910,1.000,1.029,0.971,0.847
499,119.337,0,255,255,38.141,1.000,1.092,0.916,0.885
500,119.337,0,255,255,39.373,0.967,1.077,0.929,0.871
501,128.177,0,255,255,39.373,1.000,1.076,0.929,0.906
502,119.337,0,255,255,39.373,0.967,1.171,0.854,0.871
503,30.939,0,255,255,20.302,0.943,1.936,0.517,0.933
504,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
505,97.238,0,255,255,44.088,0.629,1.135,0.881,0.759
506,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
507,48.619,0,255,255,27.990,0.780,1.532,0.653,0.733
508,92.818,0,255,255,34.658,0.971,1.032,0.969,0.913
509,106.077,0,255,255,36.910,0.978,1.092,0.916,0.857
510,119.337,0,255,255,39.883,0.943,1.272,0.786,0.831
511,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
512,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
513,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
514,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
515,26.519,0,255,255,20.302,0.809,1.809,0.553,0.857
516,79.558,0,255,255,30.963,1.000,1.130,0.885,0.857
517,88.398,0,255,255,33.426,0.994,1.403,0.713,0.909
518,106.077,0,255,255,36.400,1.000,1.076,0.929,0.889
519,110.497,0,255,255,39.883,0.873,1.107,0.903,0.833
520,88.398,0,255,255,33.426,0.994,1.165,0.858,0.889
521,44.199,0,255,255,36.910,0.408,1.619,0.618,0.606
522,110.497,0,255,255,36.400,1.000,1.293,0.773,0.926
523,119.337,0,255,255,39.373,0.967,1.154,0.866,0.871
524,101.657,0,255,255,36.910,0.938,1.298,0.771,0.807
525,83.978,0,255,255,32.195,1.000,1.344,0.744,0.884
526,92.818,0,255,255,33.426,1.000,1.475,0.678,0.933
527,70.718,0,255,255,30.963,0.927,1.519,0.658,0.842
528,79.558,0,255,255,33.936,0.868,1.452,0.689,0.783
529,110.497,0,255,255,36.400,1.000,1.230,0.813,0.909
530,97.238,0,255,255,36.910,0.897,1.156,0.865,0.846
531,101.657,0,255,255,35.168,1.000,1.227,0.815,0.902
532,119.337,0,255,255,38.141,1.000,1.207,0.829,0.885
533,83.978,0,255,255,32.195,1.000,1.343,0.744,0.884
534,128.177,0,255,255,39.373,1.000,1.064,0.939,0.906
535,114.917,0,255,255,38.141,0.993,1.216,0.822,0.867
536,128.177,0,255,255,40.604,0.977,1.216,0.823,0.906
537,39.779,0,255,255,20.812,1.000,1.340,0.746,0.857
538,220.994,0,255,255,71.568,0.542,2.487,0.402,0.719
539,92.818,0,255,255,38.141,0.802,1.125,0.889,0.824
540,79.558,0,255,255,32.705,0.935,1.370,0.730,0.800
541,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
542,88.398,0,255,255,32.195,1.000,1.038,0.963,0.909
543,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
544,101.657,0,255,255,38.141,0.878,1.017,0.984,0.852
545,97.238,0,255,255,35.168,0.988,1.240,0.807,0.863
546,79.558,0,255,255,30.963,1.000,1.220,0.819,0.857
547,97.238,0,255,255,34.658,1.000,1.068,0.937,0.936
548,123.757,0,255,255,38.141,1.000,1.018,0.982,0.903
549,101.657,0,255,255,35.168,1.000,1.235,0.809,0.885
550,75.138,0,255,255,32.195,0.911,1.435,0.697,0.895
551,17.680,0,255,255,18.560,0.645,4.000,0.250,1.000
552,97.238,0,255,255,36.910,0.897,1.156,0.865,0.846
553,79.558,0,255,255,32.195,0.965,1.436,0.696,0.857
554,79.558,0,255,255,36.400,0.755,1.155,0.866,0.837
555,114.917,0,255,255,36.910,1.000,1.372,0.729,0.867
556,92.818,0,255,255,35.168,0.943,1.306,0.766,0.857
557,110.497,0,255,255,37.631,0.981,1.123,0.891,0.909
558,128.177,0,255,255,39.373,1.000,1.161,0.861,0.906
559,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
560,97.238,0,255,255,35.168,0.988,1.149,0.870,0.863
561,88.398,0,255,255,33.936,0.965,1.383,0.723,0.833
562,83.978,0,255,255,31.685,1.000,1.273,0.785,0.974
563,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
564,66.298,0,255,255,29.222,0.976,1.161,0.862,0.857
565,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
566,106.077,0,255,255,38.141,0.916,1.412,0.708,0.857
567,66.298,0,255,255,27.480,1.000,1.137,0.880,0.968
568,75.138,0,255,255,30.963,0.985,1.131,0.884,0.829
569,61.878,0,255,255,26.248,1.000,1.125,0.889,0.933
570,101.657,0,255,255,35.168,1.000,1.149,0.871,0.885
571,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
572,92.818,0,255,255,33.936,1.000,1.282,0.780,0.857
573,97.238,0,255,255,35.168,0.988,1.200,0.833,0.863
574,110.497,0,255,255,36.910,1.000,1.181,0.846,0.862
575,97.238,0,255,255,34.658,1.000,1.068,0.937,0.936
576,110.497,0,255,255,37.631,0.981,1.235,0.809,0.909
577,106.077,0,255,255,36.400,1.000,1.103,0.907,0.906
578,106.077,0,255,255,38.141,0.916,1.253,0.798,0.857
579,101.657,0,255,255,35.168,1.000,1.241,0.806,0.885
580,66.298,0,255,255,29.222,0.976,1.369,0.730,0.857
581,106.077,0,255,255,36.910,0.978,1.054,0.949,0.842
582,97.238,0,255,255,36.400,0.922,1.062,0.942,0.917
583,106.077,0,255,255,36.400,1.000,1.214,0.824,0.889
584,97.238,0,255,255,35.168,0.988,1.233,0.811,0.863
585,48.619,0,255,255,26.248,0.887,2.025,0.494,0.846
586,79.558,0,255,255,33.936,0.868,1.085,0.921,0.837
587,114.917,0,255,255,36.400,1.000,1.184,0.845,0.929
588,101.657,0,255,255,36.400,0.964,1.063,0.941,0.885
589,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
590,119.337,0,255,255,39.373,0.967,1.077,0.929,0.871
591,88.398,0,255,255,32.195,1.000,1.435,0.697,0.909
592,83.978,0,255,255,35.168,0.853,1.098,0.910,0.844
593,110.497,0,255,255,36.910,1.000,1.181,0.846,0.862
594,88.398,0,255,255,33.936,0.965,1.203,0.831,0.851
595,110.497,0,255,255,35.168,1.000,1.147,0.872,0.909
596,110.497,0,255,255,38.141,0.954,1.314,0.761,0.847
597,44.199,0,255,255,22.044,1.000,1.551,0.645,0.909
598,97.238,0,255,255,36.400,0.922,1.281,0.781,0.863
599,114.917,0,255,255,36.910,1.000,1.131,0.884,0.881
600,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
601,79.558,0,255,255,30.963,1.000,1.532,0.653,0.878
602,114.917,0,255,255,38.141,0.993,1.523,0.657,0.867
603,48.619,0,255,255,25.017,0.976,1.218,0.821,0.815
604,88.398,0,255,255,33.936,0.965,1.221,0.819,0.870
605,44.199,0,255,255,23.785,0.982,1.028,0.973,0.769
606,106.077,0,255,255,36.400,1.000,1.088,0.919,0.889
607,97.238,0,255,255,35.168,0.988,1.245,0.803,0.880
608,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
609,61.878,0,255,255,29.732,0.880,1.150,0.869,0.737
610,119.337,0,255,255,39.373,0.967,1.040,0.961,0.871
611,97.238,0,255,255,38.141,0.840,1.127,0.888,0.846
612,79.558,0,255,255,30.963,1.000,1.220,0.819,0.857
613,101.657,0,255,255,36.910,0.938,1.318,0.759,0.807
614,92.818,0,255,255,33.426,1.000,1.062,0.942,0.913
615,106.077,0,255,255,36.400,1.000,1.341,0.746,0.906
616,119.337,0,255,255,38.141,1.000,1.156,0.865,0.871
617,92.818,0,255,255,35.168,0.943,1.210,0.826,0.840
618,97.238,0,255,255,35.168,0.988,1.059,0.944,0.863
619,92.818,0,255,255,36.400,0.880,1.500,0.667,0.824
620,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
621,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
622,123.757,0,255,255,41.114,0.920,1.171,0.854,0.875
623,53.039,0,255,255,38.141,0.458,1.457,0.686,0.667
624,79.558,0,255,255,38.141,0.687,1.336,0.749,0.750
625,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
626,61.878,0,255,255,34.658,0.647,1.810,0.552,0.875
627,106.077,0,255,255,36.910,0.978,1.127,0.887,0.842
628,110.497,0,255,255,37.631,0.981,1.210,0.827,0.909
629,75.138,0,255,255,41.114,0.559,1.229,0.813,0.739
630,119.337,0,255,255,38.141,1.000,1.276,0.784,0.885
631,83.978,0,255,255,31.685,1.000,1.273,0.785,0.974
632,97.238,0,255,255,36.400,0.922,1.341,0.745,0.863
633,70.718,0,255,255,28.712,1.000,1.000,1.000,1.000
634,110.497,0,255,255,36.910,1.000,1.126,0.888,0.862
635,79.558,0,255,255,30.453,1.000,1.248,0.801,0.947
636,97.238,0,255,255,35.168,0.988,1.218,0.821,0.863
637,97.238,0,255,255,35.678,0.960,1.007,0.993,0.815
638,97.238,0,255,255,35.168,0.988,1.059,0.944,0.863
639,30.939,0,255,255,30.963,0.406,1.912,0.523,0.583
640,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
641,114.917,0,255,255,36.400,1.000,1.184,0.845,0.929
642,88.398,0,255,255,33.936,0.965,1.194,0.837,0.833
643,66.298,0,255,255,27.990,1.000,1.127,0.887,0.857
644,114.917,0,255,255,36.910,1.000,1.131,0.884,0.881
645,83.978,0,255,255,31.685,1.000,1.273,0.785,0.974
646,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
647,123.757,0,255,255,39.373,1.000,1.199,0.834,0.889
648,106.077,0,255,255,36.910,0.978,1.156,0.865,0.842
649,79.558,0,255,255,33.936,0.868,1.202,0.832,0.800
650,79.558,0,255,255,33.936,0.868,1.176,0.851,0.837
651,106.077,0,255,255,36.400,1.000,1.174,0.852,0.889
652,128.177,0,255,255,42.346,0.898,1.259,0.794,0.892
653,92.818,0,255,255,35.168,0.943,1.141,0.876,0.840
654,83.978,0,255,255,32.195,1.000,1.344,0.744,0.884
655,106.077,0,255,255,38.141,0.916,1.260,0.794,0.828
656,101.657,0,255,255,35.168,1.000,1.149,0.871,0.885
657,22.099,0,255,255,16.097,1.000,1.553,0.644,0.909
658,92.818,0,255,255,33.936,1.000,1.282,0.780,0.857
659,119.337,0,255,255,38.141,1.000,1.073,0.932,0.885
660,101.657,0,255,255,36.400,0.964,1.130,0.885,0.868
661,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
662,128.177,0,255,255,39.373,1.000,1.076,0.929,0.906
663,88.398,0,255,255,33.936,0.965,1.285,0.778,0.833
664,66.298,0,255,255,27.990,1.000,1.127,0.887,0.857
665,88.398,0,255,255,32.195,1.000,1.282,0.780,0.909
666,106.077,0,255,255,36.400,1.000,1.103,0.907,0.906
667,110.497,0,255,255,38.141,0.954,1.155,0.866,0.847
668,97.238,0,255,255,35.168,0.988,1.214,0.824,0.863
669,48.619,0,255,255,33.426,0.547,1.110,0.901,0.759
670,88.398,0,255,255,33.936,0.965,1.369,0.730,0.833
671,106.077,0,255,255,36.400,1.000,1.144,0.874,0.889
672,114.917,0,255,255,37.631,1.000,1.147,0.872,0.929
673,92.818,0,255,255,33.426,1.000,1.475,0.678,0.933
674,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
675,61.878,0,255,255,29.222,0.911,1.345,0.743,0.824
676,101.657,0,255,255,36.910,0.938,1.311,0.763,0.821
677,101.657,0,255,255,36.400,0.964,1.163,0.860,0.868
678,141.436,0,255,255,42.346,0.991,1.320,0.758,0.889
679,79.558,0,255,255,38.651,0.669,1.106,0.904,0.706
680,101.657,0,255,255,35.168,1.000,1.307,0.765,0.885
681,101.657,0,255,255,33.936,1.000,1.235,0.809,0.885
682,101.657,0,255,255,38.141,0.878,1.362,0.734,0.821
683,101.657,0,255,255,35.168,1.000,1.235,0.809,0.885
684,79.558,0,255,255,32.195,0.965,1.271,0.787,0.857
685,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
686,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
687,110.497,0,255,255,36.400,1.000,1.177,0.849,0.926
688,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
689,114.917,0,255,255,38.141,0.993,1.271,0.787,0.867
690,106.077,0,255,255,35.168,1.000,1.222,0.818,0.906
691,101.657,0,255,255,35.678,1.000,1.079,0.927,0.836
692,128.177,0,255,255,39.373,1.000,1.161,0.861,0.906
693,30.939,0,255,255,20.302,0.943,1.936,0.517,0.933
694,83.978,0,255,255,35.168,0.853,1.659,0.603,0.864
695,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
696,119.337,0,255,255,41.114,0.887,1.109,0.902,0.818
697,110.497,0,255,255,36.400,1.000,1.147,0.872,0.909
698,97.238,0,255,255,38.141,0.840,1.379,0.725,0.830
699,88.398,0,255,255,35.168,0.898,1.465,0.683,0.816
700,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
701,123.757,0,255,255,38.141,1.000,1.199,0.834,0.889
702,13.260,0,255,255,14.356,0.809,3.000,0.333,1.000
703,88.398,0,255,255,35.678,0.873,1.156,0.865,0.769
704,101.657,0,255,255,36.400,0.964,1.163,0.860,0.868
705,83.978,0,255,255,36.400,0.796,1.081,0.925,0.844
706,61.878,0,255,255,30.963,0.811,1.162,0.861,0.757
707,114.917,0,255,255,37.631,1.000,1.203,0.831,0.929
708,53.039,0,255,255,30.963,0.695,1.307,0.765,0.727
709,75.138,0,255,255,32.195,0.911,1.241,0.806,0.850
710,97.238,0,255,255,38.141,0.840,1.106,0.904,0.846
711,110.497,0,255,255,36.400,1.000,1.312,0.762,0.926
712,114.917,0,255,255,38.141,0.993,1.214,0.824,0.852
713,110.497,0,255,255,37.631,0.981,1.294,0.773,0.909
714,101.657,0,255,255,36.400,0.964,1.327,0.753,0.885
715,88.398,0,255,255,35.168,0.898,1.254,0.797,0.833
716,75.138,0,255,255,30.453,1.000,1.336,0.749,0.919
717,61.878,0,255,255,27.990,0.993,1.604,0.623,0.848
718,137.017,0,255,255,40.604,1.000,1.058,0.945,0.925
719,88.398,0,255,255,33.936,0.965,1.274,0.785,0.833
720,79.558,0,255,255,32.195,0.965,1.197,0.835,0.837
721,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
722,57.459,0,255,255,27.480,0.956,1.291,0.775,0.897
723,114.917,0,255,255,38.141,0.993,1.087,0.920,0.867
724,79.558,0,255,255,30.963,1.000,1.220,0.819,0.857
725,97.238,0,255,255,35.168,0.988,1.058,0.946,0.846
726,123.757,0,255,255,38.863,1.000,1.266,0.790,0.966
727,97.238,0,255,255,34.658,1.000,1.083,0.923,0.936
728,101.657,0,255,255,33.936,1.000,1.311,0.763,0.885
729,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
730,30.939,0,255,255,25.017,0.621,1.746,0.573,0.636
731,66.298,0,255,255,35.168,0.674,1.105,0.905,0.732
732,79.558,0,255,255,32.195,0.965,1.111,0.900,0.857
733,92.818,0,255,255,33.426,1.000,1.062,0.942,0.913
734,106.077,0,255,255,36.910,0.978,1.127,0.887,0.842
735,61.878,0,255,255,29.222,0.911,1.292,0.774,0.824
736,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
737,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
738,119.337,0,255,255,37.631,1.000,1.210,0.826,0.947
739,97.238,0,255,255,33.936,1.000,1.149,0.870,0.863
740,88.398,0,255,255,32.195,1.000,1.282,0.780,0.909
741,101.657,0,255,255,35.168,1.000,1.314,0.761,0.885
742,88.398,0,255,255,33.426,0.994,1.165,0.858,0.889
743,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
744,83.978,0,255,255,36.910,0.775,1.040,0.961,0.776
745,119.337,0,255,255,38.141,1.000,1.059,0.945,0.885
746,61.878,0,255,255,29.222,0.911,1.211,0.826,0.848
747,83.978,0,255,255,30.963,1.000,1.121,0.892,0.864
748,79.558,0,255,255,32.705,0.935,1.497,0.668,0.818
749,66.298,0,255,255,29.732,0.942,1.304,0.767,0.833
750,123.757,0,255,255,41.114,0.920,1.128,0.887,0.836
751,88.398,0,255,255,33.426,0.994,1.281,0.781,0.889
752,123.757,0,255,255,41.114,0.920,1.227,0.815,0.836
753,106.077,0,255,255,36.910,0.978,1.215,0.823,0.842
754,66.298,0,255,255,29.222,0.976,1.251,0.800,0.857
755,97.238,0,255,255,36.400,0.922,1.240,0.807,0.863
756,114.917,0,255,255,37.631,1.000,1.274,0.785,0.929
757,75.138,0,255,255,33.936,0.820,1.241,0.806,0.810
758,57.459,0,255,255,26.248,1.000,1.622,0.617,0.929
759,119.337,0,255,255,38.141,1.000,1.059,0.945,0.885
760,92.818,0,255,255,33.936,1.000,1.116,0.896,0.857
761,92.818,0,255,255,38.141,0.802,1.389,0.720,0.764
762,128.177,0,255,255,39.373,1.000,1.076,0.929,0.906
763,106.077,0,255,255,36.400,1.000,1.103,0.907,0.906
764,110.497,0,255,255,37.631,0.981,1.166,0.858,0.926
765,123.757,0,255,255,39.373,1.000,1.123,0.890,0.889
766,106.077,0,255,255,37.631,0.941,1.251,0.799,0.889
767,83.978,0,255,255,32.195,1.000,1.083,0.923,0.884
768,106.077,0,255,255,35.168,1.000,1.144,0.874,0.889
769,88.398,0,255,255,32.195,1.000,1.038,0.963,0.909
770,48.619,0,255,255,25.017,0.976,1.147,0.871,0.815
771,53.039,0,255,255,25.017,1.000,1.281,0.780,0.857
772,92.818,0,255,255,33.426,1.000,1.147,0.872,0.933
773,57.459,0,255,255,26.248,1.000,1.148,0.871,0.897
774,97.238,0,255,255,35.168,0.988,1.125,0.889,0.863
775,110.497,0,255,255,36.400,1.000,1.213,0.825,0.909
776,119.337,0,255,255,38.141,1.000,1.092,0.916,0.885
777,101.657,0,255,255,35.168,1.000,1.132,0.884,0.885
778,119.337,0,255,255,38.141,1.000,1.156,0.865,0.871
779,101.657,0,255,255,36.400,0.964,1.120,0.893,0.868
780,70.718,0,255,255,30.963,0.927,1.187,0.842,0.800
781,128.177,0,255,255,39.373,1.000,1.076,0.929,0.906
782,79.558,0,255,255,33.936,0.868,1.233,0.811,0.818
783,88.398,0,255,255,35.168,0.898,1.166,0.858,0.833
784,92.818,0,255,255,33.426,1.000,1.182,0.846,0.913
785,39.779,0,255,255,22.044,1.000,1.817,0.550,0.857
786,97.238,0,255,255,33.936,1.000,1.176,0.850,0.880
787,92.818,0,255,255,34.658,0.971,1.130,0.885,0.913
788,88.398,0,255,255,33.936,0.965,1.282,0.780,0.833
789,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
790,83.978,0,255,255,33.936,0.916,1.810,0.553,0.809
791,75.138,0,255,255,33.936,0.820,1.123,0.891,0.810
792,92.818,0,255,255,33.426,1.000,1.475,0.678,0.933
793,83.978,0,255,255,31.685,1.000,1.273,0.785,0.974
794,48.619,0,255,255,23.785,1.000,1.450,0.689,0.846
795,48.619,0,255,255,23.275,1.000,1.372,0.729,0.957
796,79.558,0,255,255,30.453,1.000,1.218,0.821,0.947
797,106.077,0,255,255,38.141,0.916,1.084,0.922,0.873
798,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
799,101.657,0,255,255,35.678,1.000,1.079,0.927,0.836
800,75.138,0,255,255,32.195,0.911,1.602,0.624,0.829
801,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
802,132.597,0,255,255,39.373,1.000,1.116,0.896,0.923
803,123.757,0,255,255,40.604,0.943,1.159,0.863,0.875
804,39.779,0,255,255,24.507,0.832,2.386,0.419,0.947
805,88.398,0,255,255,32.195,1.000,1.083,0.923,0.889
806,88.398,0,255,255,33.426,0.994,1.136,0.880,0.889
807,92.818,0,255,255,32.195,1.000,1.000,1.000,0.913
808,114.917,0,255,255,39.373,0.932,1.192,0.839,0.867
809,101.657,0,255,255,36.400,0.964,1.063,0.941,0.868
810,79.558,0,255,255,36.910,0.734,1.136,0.880,0.735
811,97.238,0,255,255,34.658,1.000,1.459,0.685,0.957
812,119.337,0,255,255,37.631,1.000,1.210,0.826,0.947
813,83.978,0,255,255,36.910,0.775,1.361,0.735,0.792
814,79.558,0,255,255,32.195,0.965,1.103,0.906,0.857
815,79.558,0,255,255,30.963,1.000,1.130,0.885,0.857
816,110.497,0,255,255,36.400,1.000,1.230,0.813,0.909
817,83.978,0,255,255,30.963,1.000,1.121,0.892,0.864
818,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
819,53.039,0,255,255,33.936,0.579,1.364,0.733,0.706
820,114.917,0,255,255,38.141,0.993,1.246,0.803,0.881
821,110.497,0,255,255,36.400,1.000,1.230,0.813,0.909
822,97.238,0,255,255,36.910,0.897,1.189,0.841,0.846
823,101.657,0,255,255,38.141,0.878,1.225,0.816,0.852
824,106.077,0,255,255,36.400,1.000,1.103,0.907,0.906
825,128.177,0,255,255,39.373,1.000,1.060,0.943,0.892
826,101.657,0,255,255,35.168,1.000,1.149,0.871,0.885
827,83.978,0,255,255,32.195,1.000,1.083,0.923,0.884
828,110.497,0,255,255,36.400,1.000,1.177,0.849,0.926
829,110.497,0,255,255,36.910,1.000,1.181,0.846,0.862
830,119.337,0,255,255,37.631,1.000,1.210,0.826,0.947
831,75.138,0,255,255,30.963,0.985,1.250,0.800,0.829
832,97.238,0,255,255,33.936,1.000,1.581,0.632,0.880
833,101.657,0,255,255,36.910,0.938,1.436,0.697,0.836
834,66.298,0,255,255,30.963,0.869,1.257,0.796,0.750
835,57.459,0,255,255,25.017,1.000,1.159,0.863,0.897
836,83.978,0,255,255,32.195,1.000,1.343,0.744,0.884
837,75.138,0,255,255,35.168,0.763,1.296,0.772,0.791
838,119.337,0,255,255,37.631,1.000,1.210,0.826,0.947
839,79.558,0,255,255,30.453,1.000,1.248,0.801,0.947
840,17.680,0,255,255,11.893,1.000,1.000,1.000,1.000
841,53.039,0,255,255,27.990,0.851,1.385,0.722,0.828
842,110.497,0,255,255,36.910,1.000,1.082,0.925,0.862
843,119.337,0,255,255,39.883,0.943,1.104,0.906,0.831
844,114.917,0,255,255,36.910,1.000,1.131,0.884,0.881
845,128.177,0,255,255,40.604,0.977,1.309,0.764,0.906
846,83.978,0,255,255,42.346,0.589,1.597,0.626,0.792
847,75.138,0,255,255,30.453,1.000,1.276,0.784,0.919
848,79.558,0,255,255,30.453,1.000,1.362,0.734,0.947
849,101.657,0,255,255,36.400,0.964,1.392,0.718,0.868
850,106.077,0,255,255,36.910,0.978,1.110,0.901,0.842
851,97.238,0,255,255,33.426,1.000,1.101,0.908,0.936
852,101.657,0,255,255,35.168,1.000,1.182,0.846,0.885
853,22.099,0,255,255,20.302,0.674,2.188,0.457,0.769
854,75.138,0,255,255,30.453,1.000,1.134,0.882,0.919
855,101.657,0,255,255,34.658,1.000,1.008,0.992,0.958
856,106.077,0,255,255,36.910,0.978,1.064,0.940,0.842
857,75.138,0,255,255,30.963,0.985,1.120,0.893,0.829
858,101.657,0,255,255,36.910,0.938,1.077,0.928,0.821
859,57.459,0,255,255,35.168,0.584,1.207,0.829,0.765
860,83.978,0,255,255,32.195,1.000,1.244,0.804,0.884
861,39.779,0,255,255,22.044,1.000,1.340,0.746,0.857
862,75.138,0,255,255,32.195,0.911,1.307,0.765,0.810
863,132.597,0,255,255,41.624,0.962,1.186,0.843,0.822
864,92.818,0,255,255,33.936,1.000,1.116,0.896,0.857
865,101.657,0,255,255,35.168,1.000,1.314,0.761,0.885
866,101.657,0,255,255,39.373,0.824,1.223,0.817,0.868
867,30.939,0,255,255,19.071,1.000,1.380,0.725,0.875
868,110.497,0,255,255,38.141,0.954,1.096,0.912,0.847
869,88.398,0,255,255,33.936,0.965,1.465,0.683,0.833
870,119.337,0,255,255,39.883,0.943,1.114,0.898,0.818
871,123.757,0,255,255,38.141,1.000,1.263,0.792,0.903
